number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-8.072521665368276,2026-01-20 16:43:36.528303,2026-01-20 16:43:36.550972,0 days 00:00:00.022669,57.75682711825277,0.38167242404757407,2.148938446792523,COMPLETE
1,-8.065053452744829,2026-01-20 16:43:36.551638,2026-01-20 16:43:36.563974,0 days 00:00:00.012336,53.85633013176699,0.46244236949885753,2.1425999104146545,COMPLETE
2,-8.454890490439213,2026-01-20 16:43:36.564520,2026-01-20 16:43:36.576928,0 days 00:00:00.012408,43.853306016689295,0.7570032246488534,3.7256416716266094,COMPLETE
3,-8.452146775517544,2026-01-20 16:43:36.577577,2026-01-20 16:43:36.589984,0 days 00:00:00.012407,64.02878533780117,1.15814363618931,0.863723555294176,COMPLETE
4,-8.1789966090798,2026-01-20 16:43:36.590690,2026-01-20 16:43:36.603227,0 days 00:00:00.012537,53.92685458727097,0.1633381189382821,1.2878205980269668,COMPLETE
5,-8.44159495132266,2026-01-20 16:43:36.603757,2026-01-20 16:43:36.616306,0 days 00:00:00.012549,42.62518330598401,0.7717266217024611,0.9451448045867251,COMPLETE
6,-8.095479973840105,2026-01-20 16:43:36.616996,2026-01-20 16:43:36.639265,0 days 00:00:00.022269,52.264294074100405,0.2124660703448374,1.6600585593276538,COMPLETE
7,-8.044157154561887,2026-01-20 16:43:36.639821,2026-01-20 16:43:36.652109,0 days 00:00:00.012288,45.977771700375925,0.9317364828727082,1.5876394344165976,COMPLETE
8,-8.07367435761888,2026-01-20 16:43:36.652700,2026-01-20 16:43:36.664995,0 days 00:00:00.012295,29.868694900429954,0.642605094408118,1.8629336093756328,COMPLETE
9,-8.59675577509718,2026-01-20 16:43:36.665826,2026-01-20 16:43:36.678133,0 days 00:00:00.012307,28.104036922616956,0.6953217926825562,3.850521318124608,COMPLETE
10,-8.223285858933963,2026-01-20 16:43:36.678927,2026-01-20 16:43:36.694800,0 days 00:00:00.015873,37.768689292887835,1.0846792194105717,3.1461333270476386,COMPLETE
11,-8.09199995164156,2026-01-20 16:43:36.695353,2026-01-20 16:43:36.710537,0 days 00:00:00.015184,48.95532497809363,0.9544499245831112,2.7849522674346368,COMPLETE
12,-8.0867146650893,2026-01-20 16:43:36.711148,2026-01-20 16:43:36.726055,0 days 00:00:00.014907,37.589674561928604,0.4859092195388235,2.6457783148613525,COMPLETE
13,-8.121887494296708,2026-01-20 16:43:36.726513,2026-01-20 16:43:36.741839,0 days 00:00:00.015326,59.193447486541494,0.9339265776539083,1.4607241554401174,COMPLETE
14,-8.055640646837713,2026-01-20 16:43:36.742477,2026-01-20 16:43:36.756577,0 days 00:00:00.014100,47.43994232739097,0.4114336992687233,2.3360288191287437,COMPLETE
15,-8.078925534094914,2026-01-20 16:43:36.757207,2026-01-20 16:43:36.773034,0 days 00:00:00.015827,47.484870881715544,0.266480429314274,2.606956401451059,COMPLETE
16,-9.559523696254436,2026-01-20 16:43:36.773700,2026-01-20 16:43:36.789217,0 days 00:00:00.015517,38.690320183711684,0.9426004670116129,0.5866917945076007,COMPLETE
17,-8.257912058196395,2026-01-20 16:43:36.789997,2026-01-20 16:43:36.806003,0 days 00:00:00.016006,34.25139276693855,0.5490305416763308,3.2199648979955766,COMPLETE
18,-8.057373923979766,2026-01-20 16:43:36.806859,2026-01-20 16:43:36.821997,0 days 00:00:00.015138,48.10587512193829,0.3834397483904859,1.885379216852232,COMPLETE
19,-8.159818321270034,2026-01-20 16:43:36.822755,2026-01-20 16:43:36.836381,0 days 00:00:00.013626,42.16081473011242,0.11014655592196287,1.2996464464326087,COMPLETE
20,-8.054306301990751,2026-01-20 16:43:36.836930,2026-01-20 16:43:36.852267,0 days 00:00:00.015337,32.2810544109374,0.8828534987641978,2.3566359936545234,COMPLETE
21,-8.05633662250336,2026-01-20 16:43:36.852853,2026-01-20 16:43:36.868221,0 days 00:00:00.015368,32.640893883479386,0.8514057097503128,2.379031473342624,COMPLETE
22,-8.133672477183838,2026-01-20 16:43:36.869054,2026-01-20 16:43:36.882724,0 days 00:00:00.013670,45.77398465662221,1.059341810950974,2.9317829038764476,COMPLETE
23,-8.060775253226131,2026-01-20 16:43:36.883303,2026-01-20 16:43:36.897792,0 days 00:00:00.014489,49.96521848085874,0.8089725402176043,2.362826515349823,COMPLETE
24,-8.031863877439697,2026-01-20 16:43:36.898443,2026-01-20 16:43:36.912786,0 days 00:00:00.014343,41.02286912044142,0.6035732274709369,1.8335561510512246,COMPLETE
25,-8.135046097949221,2026-01-20 16:43:36.913466,2026-01-20 16:43:36.928250,0 days 00:00:00.014784,25.889668323311597,0.607444298687578,1.8668312855320133,COMPLETE
26,-8.082126971630784,2026-01-20 16:43:36.929224,2026-01-20 16:43:36.944079,0 days 00:00:00.014855,33.90302437424377,0.885392679555583,1.6125872549609008,COMPLETE
27,-8.246427460685098,2026-01-20 16:43:36.944649,2026-01-20 16:43:36.958944,0 days 00:00:00.014295,40.87317141301233,1.0012859024679561,1.1447517945502792,COMPLETE
28,-8.03349866574963,2026-01-20 16:43:36.959483,2026-01-20 16:43:36.974679,0 days 00:00:00.015196,36.22085373803836,1.197483116872506,2.10199942019982,COMPLETE
29,-8.048181592731854,2026-01-20 16:43:36.975209,2026-01-20 16:43:36.989271,0 days 00:00:00.014062,40.299203340872566,1.1533186422904091,2.1594719796121122,COMPLETE
30,-8.025588656441952,2026-01-20 16:43:36.989839,2026-01-20 16:43:37.005331,0 days 00:00:00.015492,36.06796456877037,1.1822643385138967,1.9879959728295407,COMPLETE
31,-8.029530517878573,2026-01-20 16:43:37.006067,2026-01-20 16:43:37.020635,0 days 00:00:00.014568,35.88516815885016,1.1746418975851074,2.031321850938248,COMPLETE
32,-8.029278185794903,2026-01-20 16:43:37.021175,2026-01-20 16:43:37.035534,0 days 00:00:00.014359,36.32327807658641,1.197308299339613,2.044303703318218,COMPLETE
33,-8.030822249985622,2026-01-20 16:43:37.036083,2026-01-20 16:43:37.050127,0 days 00:00:00.014044,30.299181541194294,1.0643310928461704,2.0312795901011422,COMPLETE
34,-8.038109754732847,2026-01-20 16:43:37.050648,2026-01-20 16:43:37.066642,0 days 00:00:00.015994,30.18199368396812,1.0859524679072523,1.9358349133102652,COMPLETE
35,-8.03893444525012,2026-01-20 16:43:37.067193,2026-01-20 16:43:37.083100,0 days 00:00:00.015907,35.59829270347301,1.1987125539387788,2.166046997630867,COMPLETE
36,-8.117759453185759,2026-01-20 16:43:37.083660,2026-01-20 16:43:37.098510,0 days 00:00:00.014850,25.462449583116864,1.0336169971616145,2.5481831801798824,COMPLETE
37,-8.030661406223231,2026-01-20 16:43:37.099045,2026-01-20 16:43:37.113338,0 days 00:00:00.014293,30.751932840742736,1.119060826450284,2.0978600416978463,COMPLETE
38,-8.134846623291619,2026-01-20 16:43:37.113964,2026-01-20 16:43:37.128368,0 days 00:00:00.014404,28.067318993477,1.1301220360765025,1.6810602114324582,COMPLETE
39,-8.123571093064674,2026-01-20 16:43:37.128984,2026-01-20 16:43:37.143280,0 days 00:00:00.014296,43.986893305095165,1.1113384400333204,1.297449432187149,COMPLETE
40,-8.15776188127885,2026-01-20 16:43:37.144026,2026-01-20 16:43:37.158290,0 days 00:00:00.014264,31.541671549802878,0.9913594826487393,1.4679038753419413,COMPLETE
41,-8.049707753268832,2026-01-20 16:43:37.158982,2026-01-20 16:43:37.174106,0 days 00:00:00.015124,27.74710681498816,1.147581717269701,2.0493433264151415,COMPLETE
42,-8.025786167961757,2026-01-20 16:43:37.174753,2026-01-20 16:43:37.190051,0 days 00:00:00.015298,34.89907837725681,1.0419242267187163,2.0073155728069323,COMPLETE
43,-8.025543211736885,2026-01-20 16:43:37.190719,2026-01-20 16:43:37.205422,0 days 00:00:00.014703,34.1021195164512,1.1973823165978486,1.7837706055552824,COMPLETE
44,-8.022971449518701,2026-01-20 16:43:37.206042,2026-01-20 16:43:37.220193,0 days 00:00:00.014151,35.71368643048775,1.1946957051407996,1.7383623042664225,COMPLETE
45,-8.02068043171122,2026-01-20 16:43:37.221200,2026-01-20 16:43:37.235319,0 days 00:00:00.014119,38.181227462632286,1.0193179024761918,1.7006454151294843,COMPLETE
46,-8.368180725974032,2026-01-20 16:43:37.235838,2026-01-20 16:43:37.260998,0 days 00:00:00.025160,38.84784224737966,1.022195172417328,1.024314708955489,COMPLETE
47,-8.052059211552427,2026-01-20 16:43:37.261873,2026-01-20 16:43:37.277645,0 days 00:00:00.015772,34.06462600475786,0.9772660813210594,1.6940233917688912,COMPLETE
48,-8.017900461911573,2026-01-20 16:43:37.278375,2026-01-20 16:43:37.293147,0 days 00:00:00.014772,39.23792438206173,1.1045735139421362,1.7686218172480397,COMPLETE
49,-8.077938471973765,2026-01-20 16:43:37.293989,2026-01-20 16:43:37.307278,0 days 00:00:00.013289,39.35761729217232,1.1004723855282241,1.4558738241334006,COMPLETE
50,-8.723748677943565,2026-01-20 16:43:37.307792,2026-01-20 16:43:37.323140,0 days 00:00:00.015348,42.687990562911196,0.7625322477813459,0.804648803226114,COMPLETE
51,-8.019640569386564,2026-01-20 16:43:37.323659,2026-01-20 16:43:37.338135,0 days 00:00:00.014476,37.294326403867096,1.056758248100009,1.738830242300571,COMPLETE
52,-8.015806187333906,2026-01-20 16:43:37.338656,2026-01-20 16:43:37.354171,0 days 00:00:00.015515,37.78283250911282,1.1427557514407995,1.7929217133464372,COMPLETE
53,-8.017139668862114,2026-01-20 16:43:37.354725,2026-01-20 16:43:37.369654,0 days 00:00:00.014929,37.35365487353243,1.1253783158953847,1.7595201474751825,COMPLETE
54,-8.07566394693373,2026-01-20 16:43:37.370244,2026-01-20 16:43:37.386632,0 days 00:00:00.016388,37.56753363392883,1.0827408432534915,1.4961354240752462,COMPLETE
55,-8.197780404909588,2026-01-20 16:43:37.387162,2026-01-20 16:43:37.401319,0 days 00:00:00.014157,64.9869602412436,0.9046819589425878,1.208249693593944,COMPLETE
56,-8.020861613524598,2026-01-20 16:43:37.401928,2026-01-20 16:43:37.415870,0 days 00:00:00.013942,37.728812244920704,0.9719164408668096,1.7454188523588898,COMPLETE
57,-8.038274663670354,2026-01-20 16:43:37.416393,2026-01-20 16:43:37.430649,0 days 00:00:00.014256,44.09327176014283,0.963673117179044,1.5848924643756817,COMPLETE
58,-8.153909834897949,2026-01-20 16:43:37.431188,2026-01-20 16:43:37.445548,0 days 00:00:00.014360,37.55737915039928,0.8142090812865621,1.3369215760004178,COMPLETE
59,-8.052298971913645,2026-01-20 16:43:37.446190,2026-01-20 16:43:37.461191,0 days 00:00:00.015001,42.26941654614639,1.036424055369563,2.225865339534002,COMPLETE
60,-8.131325857967326,2026-01-20 16:43:37.461773,2026-01-20 16:43:37.475894,0 days 00:00:00.014121,60.70911807250593,0.9319188153283057,1.5356348921653256,COMPLETE
61,-8.015948341099906,2026-01-20 16:43:37.476462,2026-01-20 16:43:37.491156,0 days 00:00:00.014694,38.78033261256557,1.1249506093963195,1.7566831124582096,COMPLETE
62,-8.025137341464868,2026-01-20 16:43:37.491660,2026-01-20 16:43:37.506952,0 days 00:00:00.015292,40.3287996168522,1.1389794692956605,1.8537219824100533,COMPLETE
63,-8.123348390745726,2026-01-20 16:43:37.507469,2026-01-20 16:43:37.522762,0 days 00:00:00.015293,38.70598759110714,0.27511970448660955,1.4056901294893787,COMPLETE
64,-8.027135577181088,2026-01-20 16:43:37.523264,2026-01-20 16:43:37.547963,0 days 00:00:00.024699,39.84793498109106,0.7186316204494239,1.7314324943777133,COMPLETE
65,-8.049344148387574,2026-01-20 16:43:37.548727,2026-01-20 16:43:37.562178,0 days 00:00:00.013451,37.213077691313366,0.9926705827616168,1.616618791647279,COMPLETE
