number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-8.683120017946564,2026-01-20 16:49:08.277417,2026-01-20 16:49:08.289844,0 days 00:00:00.012427,43.23050616472324,0.9252428076412984,3.8561835712403885,COMPLETE
1,-8.464780046385835,2026-01-20 16:49:08.290388,2026-01-20 16:49:08.302801,0 days 00:00:00.012413,50.6437968583098,0.3599354636495137,1.2526255220394669,COMPLETE
2,-8.245552077678033,2026-01-20 16:49:08.303342,2026-01-20 16:49:08.315540,0 days 00:00:00.012198,37.75464207417032,0.3420269085433948,2.686357409358692,COMPLETE
3,-8.553969781515596,2026-01-20 16:49:08.316271,2026-01-20 16:49:08.328501,0 days 00:00:00.012230,60.45122775671104,1.1437962066877132,1.0416420582922237,COMPLETE
4,-8.322315962804678,2026-01-20 16:49:08.329038,2026-01-20 16:49:08.341585,0 days 00:00:00.012547,54.00038181261269,0.3424764165396753,2.9605835253804553,COMPLETE
5,-8.222803346861884,2026-01-20 16:49:08.342276,2026-01-20 16:49:08.354551,0 days 00:00:00.012275,53.98405095400747,0.14231939019261786,2.160257406558956,COMPLETE
6,-8.245481762909028,2026-01-20 16:49:08.355123,2026-01-20 16:49:08.367886,0 days 00:00:00.012763,52.96059504468455,0.382526301470016,1.8310685894854513,COMPLETE
7,-8.243353899582244,2026-01-20 16:49:08.368381,2026-01-20 16:49:08.380665,0 days 00:00:00.012284,33.54774035700955,0.2837166127467543,2.555368046869373,COMPLETE
8,-8.337852378973029,2026-01-20 16:49:08.381172,2026-01-20 16:49:08.403698,0 days 00:00:00.022526,60.32210264247459,0.1946369865545589,1.652697867670398,COMPLETE
9,-8.226603571828846,2026-01-20 16:49:08.404281,2026-01-20 16:49:08.416700,0 days 00:00:00.012419,42.276131163345696,1.1736879745534632,2.5991203861007337,COMPLETE
10,-9.955614606268792,2026-01-20 16:49:08.417239,2026-01-20 16:49:08.432315,0 days 00:00:00.015076,64.00959112573301,0.6184496366673958,0.53300682434267,COMPLETE
11,-8.480689800019734,2026-01-20 16:49:08.432804,2026-01-20 16:49:08.447554,0 days 00:00:00.014750,27.328473235361912,0.7908110471748709,3.3102742047733016,COMPLETE
12,-8.169370630182241,2026-01-20 16:49:08.448061,2026-01-20 16:49:08.461848,0 days 00:00:00.013787,41.710528572330915,1.1876675057948605,2.1430022943735976,COMPLETE
13,-8.229908116919423,2026-01-20 16:49:08.462367,2026-01-20 16:49:08.475968,0 days 00:00:00.013601,49.07575170686687,0.06115415226920673,2.107678875231742,COMPLETE
14,-8.19904384324508,2026-01-20 16:49:08.476816,2026-01-20 16:49:08.491261,0 days 00:00:00.014445,36.675088135590414,0.6762396774023193,2.152039335316207,COMPLETE
15,-8.341300126959542,2026-01-20 16:49:08.491822,2026-01-20 16:49:08.506631,0 days 00:00:00.014809,32.93416960639519,0.6288903408692116,1.396181437933903,COMPLETE
16,-8.398194222756274,2026-01-20 16:49:08.507111,2026-01-20 16:49:08.521957,0 days 00:00:00.014846,38.809063194255785,0.983788382848642,3.1873634063385397,COMPLETE
17,-8.203829598489307,2026-01-20 16:49:08.522531,2026-01-20 16:49:08.536934,0 days 00:00:00.014403,26.659910173197893,0.5862224169076566,1.9335718697516902,COMPLETE
18,-8.998774509857256,2026-01-20 16:49:08.537480,2026-01-20 16:49:08.552450,0 days 00:00:00.014970,46.749280974175235,0.818933949244286,0.8024568118397415,COMPLETE
19,-8.201168067816072,2026-01-20 16:49:08.552999,2026-01-20 16:49:08.567947,0 days 00:00:00.014948,34.81579555525222,1.0358664400471873,2.350377280504918,COMPLETE
20,-8.616282908464521,2026-01-20 16:49:08.568700,2026-01-20 16:49:08.583774,0 days 00:00:00.015074,29.351259051025764,0.525307314189132,3.6947334006261405,COMPLETE
21,-8.19184044736098,2026-01-20 16:49:08.584298,2026-01-20 16:49:08.598417,0 days 00:00:00.014119,36.866022872450124,1.04081093319162,2.3603119256045884,COMPLETE
22,-8.252174966031788,2026-01-20 16:49:08.598914,2026-01-20 16:49:08.614410,0 days 00:00:00.015496,39.55289244907653,1.0677594197268208,1.5169511821066233,COMPLETE
23,-8.195961724365354,2026-01-20 16:49:08.614965,2026-01-20 16:49:08.630191,0 days 00:00:00.015226,36.59932688367933,0.8481704798926915,2.360434822755546,COMPLETE
24,-8.341783604098618,2026-01-20 16:49:08.630736,2026-01-20 16:49:08.645215,0 days 00:00:00.014479,31.443722686903648,0.8754121829253723,2.9978900598790164,COMPLETE
25,-8.17855842432228,2026-01-20 16:49:08.645785,2026-01-20 16:49:08.661180,0 days 00:00:00.015395,41.1891830343835,1.1288873596389086,2.3387207388152613,COMPLETE
26,-8.290825393989426,2026-01-20 16:49:08.661680,2026-01-20 16:49:08.675974,0 days 00:00:00.014294,42.154290289288525,1.182515142929986,2.853735948970944,COMPLETE
27,-8.181747245076085,2026-01-20 16:49:08.676527,2026-01-20 16:49:08.690605,0 days 00:00:00.014078,46.14552595599659,1.0977246446971767,1.9429682363450718,COMPLETE
28,-8.207069110039445,2026-01-20 16:49:08.691181,2026-01-20 16:49:08.705815,0 days 00:00:00.014634,46.6099090476926,1.0902960338940137,1.8155481745251998,COMPLETE
29,-8.191995092339646,2026-01-20 16:49:08.706358,2026-01-20 16:49:08.720478,0 days 00:00:00.014120,44.28907196593863,0.9806723413752432,1.9455710162089388,COMPLETE
30,-8.23845328057928,2026-01-20 16:49:08.720983,2026-01-20 16:49:08.736071,0 days 00:00:00.015088,40.175012450271005,0.9386445756673536,1.6235662413161542,COMPLETE
31,-8.202955698909857,2026-01-20 16:49:08.736610,2026-01-20 16:49:08.750711,0 days 00:00:00.014101,45.38251509936363,1.1214571459006664,2.4735848045047413,COMPLETE
32,-8.169627850474404,2026-01-20 16:49:08.751312,2026-01-20 16:49:08.765922,0 days 00:00:00.014610,41.558746083921584,1.0256980554688642,2.2587473480070113,COMPLETE
33,-8.403474974413175,2026-01-20 16:49:08.766491,2026-01-20 16:49:08.781643,0 days 00:00:00.015152,48.525138629016354,0.7359575723233553,1.2465150880132558,COMPLETE
34,-8.2529578760285,2026-01-20 16:49:08.782272,2026-01-20 16:49:08.797042,0 days 00:00:00.014770,41.263039965624245,1.194186849642424,2.7132896475505026,COMPLETE
35,-8.185338821863747,2026-01-20 16:49:08.797621,2026-01-20 16:49:08.812065,0 days 00:00:00.014444,44.19251633222148,0.9319417382851025,2.003432751640972,COMPLETE
36,-8.174006382600043,2026-01-20 16:49:08.812735,2026-01-20 16:49:08.827671,0 days 00:00:00.014936,50.0137084870326,1.1165098154260629,2.2317854697563546,COMPLETE
37,-8.26969505459007,2026-01-20 16:49:08.828222,2026-01-20 16:49:08.842902,0 days 00:00:00.014680,50.857346798415584,1.011956169215377,2.7354859605480564,COMPLETE
38,-8.182892832595556,2026-01-20 16:49:08.843559,2026-01-20 16:49:08.858367,0 days 00:00:00.014808,58.485347554632014,1.142503258105812,2.194748410574112,COMPLETE
39,-8.212896568473344,2026-01-20 16:49:08.858894,2026-01-20 16:49:08.873818,0 days 00:00:00.014924,57.041099361679954,0.9032747951908495,1.7610960225258427,COMPLETE
40,-8.211174682456022,2026-01-20 16:49:08.874369,2026-01-20 16:49:08.889956,0 days 00:00:00.015587,52.525038581366374,0.4605087081612532,2.4719819783071397,COMPLETE
41,-8.160975266607855,2026-01-20 16:49:08.890667,2026-01-20 16:49:08.905063,0 days 00:00:00.014396,48.11843881962226,1.1002275443252991,2.031776208292733,COMPLETE
42,-8.179636426217801,2026-01-20 16:49:08.905577,2026-01-20 16:49:08.920596,0 days 00:00:00.015019,49.63882376113987,1.107963583362071,2.2849562253662468,COMPLETE
43,-8.175296626404567,2026-01-20 16:49:08.921153,2026-01-20 16:49:08.936577,0 days 00:00:00.015424,42.83003274465256,1.1484131141337075,2.0455190560324708,COMPLETE
44,-8.228022456013887,2026-01-20 16:49:08.937131,2026-01-20 16:49:08.961794,0 days 00:00:00.024663,55.80783980008583,0.9760604602043459,1.7022373048136883,COMPLETE
45,-8.170723247527567,2026-01-20 16:49:08.962386,2026-01-20 16:49:08.978128,0 days 00:00:00.015742,42.981621299128186,1.191217397287884,2.074308358590316,COMPLETE
46,-8.292264094332928,2026-01-20 16:49:08.978756,2026-01-20 16:49:09.004321,0 days 00:00:00.025565,47.676157943498424,1.1885877359731483,1.4435294957857128,COMPLETE
47,-8.398673039045537,2026-01-20 16:49:09.004937,2026-01-20 16:49:09.019449,0 days 00:00:00.014512,50.87335230491045,1.0599033401068534,1.203910572071574,COMPLETE
48,-8.213911233011345,2026-01-20 16:49:09.019982,2026-01-20 16:49:09.035432,0 days 00:00:00.015450,43.89786370950932,1.0174114520041926,2.553813406680187,COMPLETE
49,-8.171678725871379,2026-01-20 16:49:09.035986,2026-01-20 16:49:09.050925,0 days 00:00:00.014939,53.23859342791025,1.084197259497116,2.1598787279373353,COMPLETE
50,-8.179249973214398,2026-01-20 16:49:09.051459,2026-01-20 16:49:09.065556,0 days 00:00:00.014097,53.313503677738694,1.0648188986408593,1.863647633234283,COMPLETE
51,-8.173246429113636,2026-01-20 16:49:09.066120,2026-01-20 16:49:09.081242,0 days 00:00:00.015122,55.5967413791378,1.1518806061915445,2.142887892786917,COMPLETE
52,-8.260237381628903,2026-01-20 16:49:09.082069,2026-01-20 16:49:09.097560,0 days 00:00:00.015491,62.22244858156573,1.1613323296988194,1.5852751616006922,COMPLETE
53,-8.176894656849804,2026-01-20 16:49:09.098180,2026-01-20 16:49:09.124404,0 days 00:00:00.026224,56.04959744717149,0.9635876237225999,2.0935300194525412,COMPLETE
54,-8.16696944845331,2026-01-20 16:49:09.125233,2026-01-20 16:49:09.138919,0 days 00:00:00.013686,54.7318765873779,1.1885047515153697,2.094006250409622,COMPLETE
55,-8.209673094819335,2026-01-20 16:49:09.139515,2026-01-20 16:49:09.154235,0 days 00:00:00.014720,51.97980779823284,1.0215540915047536,1.775533359784799,COMPLETE
56,-8.20300098129223,2026-01-20 16:49:09.154781,2026-01-20 16:49:09.169823,0 days 00:00:00.015042,38.295481037073316,1.1922721421559104,2.4631755962101813,COMPLETE
57,-8.755716357234865,2026-01-20 16:49:09.170348,2026-01-20 16:49:09.183966,0 days 00:00:00.013618,58.36609983916828,1.0580087276313819,3.9931498181735186,COMPLETE
58,-8.241141061777093,2026-01-20 16:49:09.184460,2026-01-20 16:49:09.199559,0 days 00:00:00.015099,48.11697028966916,1.0826423285642437,2.6405844602455577,COMPLETE
59,-8.175087266164557,2026-01-20 16:49:09.200494,2026-01-20 16:49:09.224964,0 days 00:00:00.024470,44.8878213630914,0.7334541784879762,2.2466352594236474,COMPLETE
60,-8.174768583011739,2026-01-20 16:49:09.225556,2026-01-20 16:49:09.240289,0 days 00:00:00.014733,53.86892517799432,0.8890107658896047,2.0456550290989446,COMPLETE
61,-8.168850014628331,2026-01-20 16:49:09.241242,2026-01-20 16:49:09.255275,0 days 00:00:00.014033,54.86828052798582,1.142860777398551,2.1018581908320866,COMPLETE
62,-8.170880748342812,2026-01-20 16:49:09.255871,2026-01-20 16:49:09.271613,0 days 00:00:00.015742,54.695205811734645,1.1359140071445146,1.9207612951032607,COMPLETE
63,-8.182113427046934,2026-01-20 16:49:09.272258,2026-01-20 16:49:09.288246,0 days 00:00:00.015988,61.058010903663735,1.1997987247848698,1.8979489079869059,COMPLETE
64,-8.163817442980585,2026-01-20 16:49:09.288869,2026-01-20 16:49:09.303177,0 days 00:00:00.014308,54.67595572554957,1.1535149253905743,2.00915179695164,COMPLETE
65,-8.217837413477508,2026-01-20 16:49:09.303749,2026-01-20 16:49:09.318294,0 days 00:00:00.014545,58.192501574574386,1.1585436599127512,2.4175431322908003,COMPLETE
66,-8.19245690691817,2026-01-20 16:49:09.318856,2026-01-20 16:49:09.333207,0 days 00:00:00.014351,64.97928526225904,1.1075259404020799,2.0104582619834215,COMPLETE
67,-8.234145542363638,2026-01-20 16:49:09.333770,2026-01-20 16:49:09.348991,0 days 00:00:00.015221,41.232776851664944,1.0160945866086006,1.670601805847997,COMPLETE
68,-8.176356393988012,2026-01-20 16:49:09.349743,2026-01-20 16:49:09.364283,0 days 00:00:00.014540,39.71294038355289,1.1659928693889214,2.2908068233792998,COMPLETE
69,-8.28211219304553,2026-01-20 16:49:09.365033,2026-01-20 16:49:09.378934,0 days 00:00:00.013901,51.402628334669785,0.28232950850472527,2.8059491243084373,COMPLETE
70,-8.2188886282895,2026-01-20 16:49:09.379474,2026-01-20 16:49:09.394115,0 days 00:00:00.014641,42.67265707431005,1.1180391722720382,2.5657292650517696,COMPLETE
