number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-7.686614642562755,2026-01-20 16:44:35.737631,2026-01-20 16:44:35.749915,0 days 00:00:00.012284,45.76000051267215,0.07119860584147938,3.348129106942909,COMPLETE
1,-7.761025599933104,2026-01-20 16:44:35.750582,2026-01-20 16:44:35.762998,0 days 00:00:00.012416,32.46053627461423,0.5383484630231804,3.0868887214084486,COMPLETE
2,-7.802392802153053,2026-01-20 16:44:35.763705,2026-01-20 16:44:35.775972,0 days 00:00:00.012267,31.177161973166495,0.4550841989843375,3.536147359557275,COMPLETE
3,-8.349536202372256,2026-01-20 16:44:35.776653,2026-01-20 16:44:35.788980,0 days 00:00:00.012327,26.692769996415883,0.42774953584476955,2.0155020857706143,COMPLETE
4,-7.713867216819425,2026-01-20 16:44:35.789704,2026-01-20 16:44:35.801470,0 days 00:00:00.011766,40.03354314182901,0.5898931207030168,2.992355562113191,COMPLETE
5,-7.879625992901046,2026-01-20 16:44:35.802093,2026-01-20 16:44:35.814330,0 days 00:00:00.012237,49.84034264909194,1.1257629093966486,3.6941353338110057,COMPLETE
6,-7.770760974075989,2026-01-20 16:44:35.815103,2026-01-20 16:44:35.827539,0 days 00:00:00.012436,55.216396868085994,0.9209972300631072,3.3271315283729814,COMPLETE
7,-7.806258604168536,2026-01-20 16:44:35.828071,2026-01-20 16:44:35.840589,0 days 00:00:00.012518,53.71541249438057,0.5793205104495229,2.310798519418393,COMPLETE
8,-7.741870337927585,2026-01-20 16:44:35.841285,2026-01-20 16:44:35.853650,0 days 00:00:00.012365,62.31772052786027,0.1786144094771837,2.4178936108781586,COMPLETE
9,-9.146287412258891,2026-01-20 16:44:35.854234,2026-01-20 16:44:35.866533,0 days 00:00:00.012299,62.347081247098636,1.0559334775706113,0.9488220238085738,COMPLETE
10,-8.78829209234296,2026-01-20 16:44:35.867115,2026-01-20 16:44:35.882295,0 days 00:00:00.015180,42.60251912808984,0.06532052074243139,1.3655428723270076,COMPLETE
11,-7.74140643031838,2026-01-20 16:44:35.882910,2026-01-20 16:44:35.898171,0 days 00:00:00.015261,39.82195019952516,0.8406551296405793,2.8526289397991764,COMPLETE
12,-7.813113835791756,2026-01-20 16:44:35.898837,2026-01-20 16:44:35.913657,0 days 00:00:00.014820,37.33217490085861,0.3029025694020367,3.8168536835610922,COMPLETE
13,-7.717081672141984,2026-01-20 16:44:35.914345,2026-01-20 16:44:35.929279,0 days 00:00:00.014934,47.28556279617181,0.7204550939409979,2.9346956189183073,COMPLETE
14,-8.376792887123985,2026-01-20 16:44:35.930197,2026-01-20 16:44:35.945531,0 days 00:00:00.015334,35.99745902941373,0.30366402125181624,1.8128319612267565,COMPLETE
15,-7.7271727407460045,2026-01-20 16:44:35.946080,2026-01-20 16:44:35.961359,0 days 00:00:00.015279,43.61282393087007,0.7358678543945946,2.717073435851784,COMPLETE
16,-7.800533911658445,2026-01-20 16:44:35.962079,2026-01-20 16:44:35.977348,0 days 00:00:00.015269,50.893091857267365,0.09140782555712769,3.9175434689828608,COMPLETE
17,-7.692549768468086,2026-01-20 16:44:35.977904,2026-01-20 16:44:35.992952,0 days 00:00:00.015048,57.204539244365726,0.3012452519077847,3.29357384236064,COMPLETE
18,-7.691835152356582,2026-01-20 16:44:35.993621,2026-01-20 16:44:36.008973,0 days 00:00:00.015352,57.936443183031656,0.26647886577901847,3.3116406549013786,COMPLETE
19,-7.708179740778036,2026-01-20 16:44:36.009529,2026-01-20 16:44:36.034547,0 days 00:00:00.025018,58.79989373937939,0.22435935640567375,2.5455603315085678,COMPLETE
20,-8.329386531387572,2026-01-20 16:44:36.035175,2026-01-20 16:44:36.059602,0 days 00:00:00.024427,64.81606461230932,0.18758867080599534,1.6851076380807948,COMPLETE
21,-7.711530355604401,2026-01-20 16:44:36.060179,2026-01-20 16:44:36.075426,0 days 00:00:00.015247,56.62426880227176,0.3498501561800023,3.373659209790343,COMPLETE
22,-7.670610709403867,2026-01-20 16:44:36.076248,2026-01-20 16:44:36.091481,0 days 00:00:00.015233,58.90846526863847,0.06547918136739342,3.3082013135809345,COMPLETE
23,-7.728046423877953,2026-01-20 16:44:36.092075,2026-01-20 16:44:36.106666,0 days 00:00:00.014591,52.67981472585467,0.054745385414222206,3.618209356080259,COMPLETE
24,-7.6742871575463125,2026-01-20 16:44:36.107292,2026-01-20 16:44:36.121621,0 days 00:00:00.014329,48.186639245495535,0.15951467887618478,3.1849456112764383,COMPLETE
25,-7.684479755477834,2026-01-20 16:44:36.122238,2026-01-20 16:44:36.136598,0 days 00:00:00.014360,46.63351844469856,0.12614374720071744,2.674933146896647,COMPLETE
26,-7.689350015041439,2026-01-20 16:44:36.137180,2026-01-20 16:44:36.152097,0 days 00:00:00.014917,49.08414832330167,0.18047231475528708,2.6310218781451615,COMPLETE
27,-7.957734253072229,2026-01-20 16:44:36.152725,2026-01-20 16:44:36.167879,0 days 00:00:00.015154,47.048743971821345,0.3822855973081076,2.1211296854464567,COMPLETE
28,-9.769738118999063,2026-01-20 16:44:36.168912,2026-01-20 16:44:36.183310,0 days 00:00:00.014398,41.78358100977155,0.1496552007656265,0.605604510419331,COMPLETE
29,-7.66773721896571,2026-01-20 16:44:36.184022,2026-01-20 16:44:36.198388,0 days 00:00:00.014366,45.13909799540809,0.13169132981276432,3.139982153546977,COMPLETE
30,-7.867034627245036,2026-01-20 16:44:36.198964,2026-01-20 16:44:36.213918,0 days 00:00:00.014954,60.42861113303949,0.4676039465751456,3.9957592134840008,COMPLETE
31,-7.664962758731511,2026-01-20 16:44:36.214621,2026-01-20 16:44:36.229689,0 days 00:00:00.015068,44.79449429244474,0.12513737994392887,3.1223426442198523,COMPLETE
32,-7.681728226003992,2026-01-20 16:44:36.230356,2026-01-20 16:44:36.245006,0 days 00:00:00.014650,45.028592490031194,0.23826166964174952,3.168070361589531,COMPLETE
33,-7.72785713233972,2026-01-20 16:44:36.245580,2026-01-20 16:44:36.260358,0 days 00:00:00.014778,35.33937919539109,0.05274815262456761,3.514004975695381,COMPLETE
34,-7.662469781330779,2026-01-20 16:44:36.260939,2026-01-20 16:44:36.275880,0 days 00:00:00.014941,52.57319719024871,0.11389402921056324,3.1030125017084833,COMPLETE
35,-7.696842581571929,2026-01-20 16:44:36.276470,2026-01-20 16:44:36.290736,0 days 00:00:00.014266,52.07993826422046,0.5017533647268899,3.0225402911397983,COMPLETE
36,-7.858903416740647,2026-01-20 16:44:36.291364,2026-01-20 16:44:36.305884,0 days 00:00:00.014520,25.409628812665105,0.38976308552385186,3.5539639309781084,COMPLETE
37,-7.661860278296177,2026-01-20 16:44:36.306440,2026-01-20 16:44:36.322347,0 days 00:00:00.015907,54.87532431339709,0.1158010961710682,2.8938649242457,COMPLETE
38,-7.664052561151655,2026-01-20 16:44:36.322852,2026-01-20 16:44:36.337370,0 days 00:00:00.014518,54.548037495564905,0.13886698261425232,2.8761888187426163,COMPLETE
39,-7.670774671818189,2026-01-20 16:44:36.338219,2026-01-20 16:44:36.353017,0 days 00:00:00.014798,55.1617582785249,0.2113807146415319,2.871719117925685,COMPLETE
40,-7.969576715317544,2026-01-20 16:44:36.353635,2026-01-20 16:44:36.368187,0 days 00:00:00.014552,29.628643686124754,0.2636120598535105,2.4542745592724127,COMPLETE
41,-7.660260840901114,2026-01-20 16:44:36.368818,2026-01-20 16:44:36.383815,0 days 00:00:00.014997,54.46716375907108,0.12115139292617892,3.0550017395359523,COMPLETE
42,-7.669595963936101,2026-01-20 16:44:36.384750,2026-01-20 16:44:36.400555,0 days 00:00:00.015805,54.7993928847586,0.12910490869226038,2.7811219783037218,COMPLETE
43,-7.6585091880917275,2026-01-20 16:44:36.401109,2026-01-20 16:44:36.416970,0 days 00:00:00.015861,53.4773732335985,0.09862057707491234,2.966719007173649,COMPLETE
44,-7.754247264342818,2026-01-20 16:44:36.417593,2026-01-20 16:44:36.432271,0 days 00:00:00.014678,51.59316115296403,0.21991423502362623,2.4139686620955745,COMPLETE
45,-7.82532585799985,2026-01-20 16:44:36.432808,2026-01-20 16:44:36.457282,0 days 00:00:00.024474,53.71917573250423,0.33884377185768405,2.263871146480806,COMPLETE
46,-7.6570240621687535,2026-01-20 16:44:36.457930,2026-01-20 16:44:36.472602,0 days 00:00:00.014672,60.90529364694702,0.10007871650272503,2.9285912750097745,COMPLETE
47,-7.894211724957438,2026-01-20 16:44:36.473172,2026-01-20 16:44:36.488039,0 days 00:00:00.014867,61.69648092058578,1.1795328724009826,3.7383064414501797,COMPLETE
48,-7.651689239766917,2026-01-20 16:44:36.488742,2026-01-20 16:44:36.503476,0 days 00:00:00.014734,64.28610048565238,0.09367564178393892,3.013667567706376,COMPLETE
49,-7.763240626789544,2026-01-20 16:44:36.504060,2026-01-20 16:44:36.520048,0 days 00:00:00.015988,64.08723408832188,0.6720797059121958,3.47728009166749,COMPLETE
50,-7.7360723628610915,2026-01-20 16:44:36.520660,2026-01-20 16:44:36.536467,0 days 00:00:00.015807,60.47886200704306,0.9917625363889421,2.96683072834914,COMPLETE
