number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-7.419967202417018,2026-01-20 16:44:26.076556,2026-01-20 16:44:28.185835,0 days 00:00:02.109279,60.30565828865761,0.8917581351920624,0.6124272907416741,COMPLETE
1,-7.859863718669129,2026-01-20 16:44:28.186766,2026-01-20 16:44:29.924363,0 days 00:00:01.737597,44.06133660242139,1.1577824404001757,2.845767499595876,COMPLETE
2,-7.463401274341095,2026-01-20 16:44:29.925068,2026-01-20 16:44:31.427031,0 days 00:00:01.501963,59.45482024869582,0.2015199700131864,0.9372210851670459,COMPLETE
3,-7.370042336022541,2026-01-20 16:44:31.427780,2026-01-20 16:44:32.686088,0 days 00:00:01.258308,39.75117764511586,0.21177066884753531,0.7358502646512003,COMPLETE
4,-7.35801489717056,2026-01-20 16:44:32.686782,2026-01-20 16:44:32.699245,0 days 00:00:00.012463,41.368621324447055,0.7475663795395135,0.5720210361376232,COMPLETE
5,-8.000961389089941,2026-01-20 16:44:32.699832,2026-01-20 16:44:32.712511,0 days 00:00:00.012679,64.61162644013453,1.0210922834682312,3.440503672553883,COMPLETE
6,-7.699827551056815,2026-01-20 16:44:32.713136,2026-01-20 16:44:32.725633,0 days 00:00:00.012497,26.40653427582847,0.4921261948421812,2.073502827640227,COMPLETE
7,-7.921719922221823,2026-01-20 16:44:32.726433,2026-01-20 16:44:32.738768,0 days 00:00:00.012335,34.358457468223364,0.7834948279816705,3.203717373317512,COMPLETE
8,-7.74764549163311,2026-01-20 16:44:32.739385,2026-01-20 16:44:32.751780,0 days 00:00:00.012395,42.853471066960076,1.1316147925693967,1.9075269266405432,COMPLETE
9,-7.878435086240799,2026-01-20 16:44:32.752378,2026-01-20 16:44:32.764686,0 days 00:00:00.012308,25.832883456432654,1.1930535119464387,2.7167510693170045,COMPLETE
10,-7.68458424661697,2026-01-20 16:44:32.765317,2026-01-20 16:44:32.779764,0 days 00:00:00.014447,52.316727285278056,0.5393848222662587,1.421971816783794,COMPLETE
11,-7.484890066516435,2026-01-20 16:44:32.780394,2026-01-20 16:44:32.796000,0 days 00:00:00.015606,36.89069338052878,0.07810365666476327,1.2726891729126546,COMPLETE
12,-7.34280503241038,2026-01-20 16:44:32.796716,2026-01-20 16:44:32.812634,0 days 00:00:00.015918,36.43431224760056,0.3108447834467998,0.6007316004743675,COMPLETE
13,-8.106614865758726,2026-01-20 16:44:32.813485,2026-01-20 16:44:32.827224,0 days 00:00:00.013739,50.11340587415341,0.42064777810106757,3.994733801922012,COMPLETE
14,-7.5623922519491815,2026-01-20 16:44:32.827812,2026-01-20 16:44:32.842652,0 days 00:00:00.014840,32.661646556064355,0.7050037763428356,1.5440831180175225,COMPLETE
15,-7.413350447742904,2026-01-20 16:44:32.843212,2026-01-20 16:44:32.857943,0 days 00:00:00.014731,49.243090151931725,0.35418653410650064,0.5477784150024979,COMPLETE
16,-7.363244125685489,2026-01-20 16:44:32.858522,2026-01-20 16:44:32.873227,0 days 00:00:00.014705,30.934737380742757,0.7018261035086482,1.0006662926319585,COMPLETE
17,-7.722063693220974,2026-01-20 16:44:32.874054,2026-01-20 16:44:32.888773,0 days 00:00:00.014719,40.263296474685895,0.9277826883569704,1.8525346706575347,COMPLETE
18,-7.817732292717932,2026-01-20 16:44:32.889532,2026-01-20 16:44:32.904267,0 days 00:00:00.014735,37.19583005430141,0.5740024015719963,2.419361634273569,COMPLETE
19,-7.438075863379626,2026-01-20 16:44:32.904832,2026-01-20 16:44:32.919740,0 days 00:00:00.014908,46.902946138972275,0.3853927310973038,1.0439747576422949,COMPLETE
20,-7.7126729708524895,2026-01-20 16:44:32.920263,2026-01-20 16:44:32.934538,0 days 00:00:00.014275,53.83432106630171,0.2712659882731417,1.4372567479751421,COMPLETE
21,-7.364560331409081,2026-01-20 16:44:32.935270,2026-01-20 16:44:32.950632,0 days 00:00:00.015362,31.177022250282377,0.6978147042754462,0.9990793396891144,COMPLETE
