number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-7.9211254380339655,2026-01-20 16:38:25.666247,2026-01-20 16:38:27.643528,0 days 00:00:01.977281,30.883771524183324,0.8036373311717051,3.607859744238178,COMPLETE
1,-7.83477991329377,2026-01-20 16:38:27.644407,2026-01-20 16:38:29.234801,0 days 00:00:01.590394,39.128674118047485,1.1646799500671816,3.3136338870968616,COMPLETE
2,-7.345100709748209,2026-01-20 16:38:29.235494,2026-01-20 16:38:30.826130,0 days 00:00:01.590636,29.859456332393712,0.9744042198951242,1.1269574142269567,COMPLETE
3,-7.661548342921572,2026-01-20 16:38:30.826899,2026-01-20 16:38:32.042427,0 days 00:00:01.215528,45.94178789196245,0.29819882545029003,1.9729083800230647,COMPLETE
4,-7.70927419771144,2026-01-20 16:38:32.043134,2026-01-20 16:38:32.055603,0 days 00:00:00.012469,49.44881603808973,1.0173116112022142,2.642340238985252,COMPLETE
5,-7.371703735778572,2026-01-20 16:38:32.056233,2026-01-20 16:38:32.068955,0 days 00:00:00.012722,25.550628394169536,0.8668083807116822,1.155436695346632,COMPLETE
6,-7.692562169570192,2026-01-20 16:38:32.069553,2026-01-20 16:38:32.092199,0 days 00:00:00.022646,38.51259402830213,0.06650301402935496,2.2913785821258013,COMPLETE
7,-7.674822280839604,2026-01-20 16:38:32.092812,2026-01-20 16:38:32.105499,0 days 00:00:00.012687,55.322898555403825,0.657773228173372,2.283622243118969,COMPLETE
8,-7.945971402275336,2026-01-20 16:38:32.106361,2026-01-20 16:38:32.118993,0 days 00:00:00.012632,43.770190487811824,0.599165687501124,3.8758605280769443,COMPLETE
9,-7.476324321914636,2026-01-20 16:38:32.119546,2026-01-20 16:38:32.142015,0 days 00:00:00.022469,54.16890216044033,0.20132295947106316,0.7799884422516709,COMPLETE
10,-7.587901991885017,2026-01-20 16:38:32.142547,2026-01-20 16:38:32.156581,0 days 00:00:00.014034,61.15183734601359,1.1949497622349574,1.4921033086729554,COMPLETE
11,-7.392167223351206,2026-01-20 16:38:32.157140,2026-01-20 16:38:32.172631,0 days 00:00:00.015491,25.72119531562338,0.8679842937865048,0.5692915462346404,COMPLETE
12,-7.362903285706305,2026-01-20 16:38:32.173219,2026-01-20 16:38:32.187415,0 days 00:00:00.014196,25.949539899474846,0.9229141655155357,1.20773943445875,COMPLETE
13,-7.402959660875719,2026-01-20 16:38:32.188004,2026-01-20 16:38:32.202867,0 days 00:00:00.014863,32.26875882390557,0.6399101763668886,1.504720929867175,COMPLETE
14,-7.345168656830625,2026-01-20 16:38:32.203366,2026-01-20 16:38:32.218615,0 days 00:00:00.015249,32.269393580938214,1.000127876845411,1.105748920640205,COMPLETE
