number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-8.49521990296429,2026-01-20 16:45:45.959066,2026-01-20 16:45:45.971308,0 days 00:00:00.012242,34.12486923889767,0.37539304265697465,2.4887550821901776,COMPLETE
1,-8.733091770337667,2026-01-20 16:45:45.971809,2026-01-20 16:45:45.984119,0 days 00:00:00.012310,42.53224205826748,0.7421881086939949,3.635430078063305,COMPLETE
2,-8.780943306258134,2026-01-20 16:45:45.984624,2026-01-20 16:45:45.996790,0 days 00:00:00.012166,60.355631630311166,1.1482932574781781,1.0423080482304612,COMPLETE
3,-8.749727776313145,2026-01-20 16:45:45.997367,2026-01-20 16:45:46.010125,0 days 00:00:00.012758,32.38451651803502,1.0615086139102914,1.1979711981068073,COMPLETE
4,-8.561144488911347,2026-01-20 16:45:46.010650,2026-01-20 16:45:46.022790,0 days 00:00:00.012140,30.43428297264952,0.5686311850998055,2.7538043970162764,COMPLETE
5,-8.82588495194467,2026-01-20 16:45:46.023312,2026-01-20 16:45:46.035512,0 days 00:00:00.012200,35.90399137294763,0.8733227209421843,3.8085731963360976,COMPLETE
6,-9.157905125765195,2026-01-20 16:45:46.036202,2026-01-20 16:45:46.048478,0 days 00:00:00.012276,40.79370830095449,1.0453152289142984,0.8477191156544637,COMPLETE
7,-8.981451778600446,2026-01-20 16:45:46.049040,2026-01-20 16:45:46.061230,0 days 00:00:00.012190,49.98327874564245,0.855699915090371,0.8911658598593439,COMPLETE
8,-8.488960187345741,2026-01-20 16:45:46.061920,2026-01-20 16:45:46.073898,0 days 00:00:00.011978,55.02714694357884,0.47298785042930996,2.648004379601639,COMPLETE
9,-9.333672359066915,2026-01-20 16:45:46.074414,2026-01-20 16:45:46.086622,0 days 00:00:00.012208,48.03060250895179,0.8738847459368824,0.7407997708159868,COMPLETE
10,-8.460487525236319,2026-01-20 16:45:46.087122,2026-01-20 16:45:46.112068,0 days 00:00:00.024946,64.70773064977702,0.13297187409804867,1.9372188643062207,COMPLETE
11,-8.462724934818626,2026-01-20 16:45:46.112588,2026-01-20 16:45:46.137273,0 days 00:00:00.024685,61.6042820506411,0.06248709726571955,1.7714450080973276,COMPLETE
12,-8.47262818412293,2026-01-20 16:45:46.137839,2026-01-20 16:45:46.162993,0 days 00:00:00.025154,63.46812814224966,0.07135720412458751,1.7565872613581965,COMPLETE
13,-8.446098795806098,2026-01-20 16:45:46.163477,2026-01-20 16:45:46.178664,0 days 00:00:00.015187,57.12031090962748,0.09461659513321218,1.7767761348202509,COMPLETE
14,-8.42804666659941,2026-01-20 16:45:46.179218,2026-01-20 16:45:46.194258,0 days 00:00:00.015040,55.15842725719449,0.2558641086991483,1.8437908481615362,COMPLETE
15,-8.54888366612517,2026-01-20 16:45:46.194878,2026-01-20 16:45:46.209687,0 days 00:00:00.014809,54.97439387622465,0.2748902302942104,3.07278440983487,COMPLETE
16,-8.551883619693056,2026-01-20 16:45:46.210256,2026-01-20 16:45:46.225302,0 days 00:00:00.015046,54.618079184628144,0.21973953961667197,1.4160537173577437,COMPLETE
17,-8.448488366972402,2026-01-20 16:45:46.225877,2026-01-20 16:45:46.241022,0 days 00:00:00.015145,57.413129888073115,0.34109344548747167,2.1812474430015545,COMPLETE
18,-8.720183322244612,2026-01-20 16:45:46.241718,2026-01-20 16:45:46.255913,0 days 00:00:00.014195,25.44924542873983,0.4774943091428251,1.3771143981608964,COMPLETE
19,-10.26435017971621,2026-01-20 16:45:46.256430,2026-01-20 16:45:46.271795,0 days 00:00:00.015365,46.514280552333666,0.17496021297766085,0.5347890173895846,COMPLETE
20,-8.564536840308117,2026-01-20 16:45:46.272360,2026-01-20 16:45:46.287248,0 days 00:00:00.014888,50.711889817847926,0.3009206384838436,3.1191299781206636,COMPLETE
21,-8.45253439956183,2026-01-20 16:45:46.287754,2026-01-20 16:45:46.303083,0 days 00:00:00.015329,59.29301338929985,0.3798181359284456,2.161471148936236,COMPLETE
22,-8.445158687607979,2026-01-20 16:45:46.303640,2026-01-20 16:45:46.317381,0 days 00:00:00.013741,57.45258131001407,0.33731200263035244,2.1560655458066145,COMPLETE
23,-8.488869249539146,2026-01-20 16:45:46.318015,2026-01-20 16:45:46.334047,0 days 00:00:00.016032,52.63213482432041,0.18894395516989915,1.5822533906382905,COMPLETE
24,-8.434601015923562,2026-01-20 16:45:46.334727,2026-01-20 16:45:46.350382,0 days 00:00:00.015655,58.064537689589926,0.48352860126295766,2.055112598212858,COMPLETE
25,-8.444646867372281,2026-01-20 16:45:46.350947,2026-01-20 16:45:46.365131,0 days 00:00:00.014184,43.64301652545208,0.48758715147592213,2.413042825296537,COMPLETE
26,-8.442322054743828,2026-01-20 16:45:46.365681,2026-01-20 16:45:46.380273,0 days 00:00:00.014592,42.35793975232225,0.6250558295300979,2.4210507292189556,COMPLETE
27,-8.534105779422083,2026-01-20 16:45:46.380847,2026-01-20 16:45:46.394703,0 days 00:00:00.013856,38.80156368185795,0.6475319091901419,2.8225150152366174,COMPLETE
28,-8.652479807669305,2026-01-20 16:45:46.395255,2026-01-20 16:45:46.409967,0 days 00:00:00.014712,47.79077463903192,0.6171725008036224,3.410749612043274,COMPLETE
29,-8.461887046933775,2026-01-20 16:45:46.410503,2026-01-20 16:45:46.425131,0 days 00:00:00.014628,37.88700745915364,0.7172555513472989,2.4838381351233423,COMPLETE
30,-8.403097924056135,2026-01-20 16:45:46.425670,2026-01-20 16:45:46.439747,0 days 00:00:00.014077,50.62530546612155,0.5422592963416257,1.9957756188379763,COMPLETE
31,-8.410256389236407,2026-01-20 16:45:46.440402,2026-01-20 16:45:46.454250,0 days 00:00:00.013848,52.20405594378196,0.41649948668227244,1.9814776903244302,COMPLETE
32,-8.410355542970166,2026-01-20 16:45:46.454961,2026-01-20 16:45:46.469921,0 days 00:00:00.014960,52.63940838826083,0.41845152045992157,1.9374410599826015,COMPLETE
33,-8.404056603794867,2026-01-20 16:45:46.470476,2026-01-20 16:45:46.484678,0 days 00:00:00.014202,51.56440710137356,0.53645801188935,1.9255914214855085,COMPLETE
34,-8.50411515782209,2026-01-20 16:45:46.485246,2026-01-20 16:45:46.509660,0 days 00:00:00.024414,51.15194551237621,0.4105972962988485,1.5276947561738046,COMPLETE
35,-8.62709428607163,2026-01-20 16:45:46.510463,2026-01-20 16:45:46.525273,0 days 00:00:00.014810,45.53574021591962,0.5579832977056967,1.2956431371629495,COMPLETE
36,-8.75814556112758,2026-01-20 16:45:46.525827,2026-01-20 16:45:46.540129,0 days 00:00:00.014302,52.52553267919932,0.4281361763992855,1.1081847155409945,COMPLETE
37,-8.401322599033133,2026-01-20 16:45:46.540695,2026-01-20 16:45:46.555936,0 days 00:00:00.015241,49.120673101920886,0.5635550020869572,1.9862873614328205,COMPLETE
38,-8.44412896222877,2026-01-20 16:45:46.556752,2026-01-20 16:45:46.571082,0 days 00:00:00.014330,49.052825592241746,0.7088082252282529,2.3174344624752123,COMPLETE
39,-8.509788170314334,2026-01-20 16:45:46.571649,2026-01-20 16:45:46.585935,0 days 00:00:00.014286,44.477922620970745,0.5509660641154283,1.5730897556091055,COMPLETE
40,-8.494233806176922,2026-01-20 16:45:46.586541,2026-01-20 16:45:46.601102,0 days 00:00:00.014561,46.17594670313347,0.7816495402946436,2.6589923827622397,COMPLETE
41,-8.409722227502508,2026-01-20 16:45:46.601700,2026-01-20 16:45:46.617291,0 days 00:00:00.015591,53.11251368253405,0.5203711837738441,2.003915370529929,COMPLETE
42,-8.404348904859052,2026-01-20 16:45:46.617856,2026-01-20 16:45:46.633416,0 days 00:00:00.015560,49.59716062539679,0.533517430136244,2.0608030869316645,COMPLETE
43,-8.432852487753014,2026-01-20 16:45:46.634036,2026-01-20 16:45:46.648568,0 days 00:00:00.014532,49.29880432538553,0.5532226842432084,2.263190825668517,COMPLETE
44,-8.447046086356652,2026-01-20 16:45:46.649197,2026-01-20 16:45:46.663610,0 days 00:00:00.014413,47.70764112730374,0.6735389970292777,1.6793733950491656,COMPLETE
45,-8.411802114257139,2026-01-20 16:45:46.664221,2026-01-20 16:45:46.678535,0 days 00:00:00.014314,41.617671186099415,0.7928845273273293,2.058322665694984,COMPLETE
46,-8.48392599135965,2026-01-20 16:45:46.679069,2026-01-20 16:45:46.693337,0 days 00:00:00.014268,53.706880300211694,0.5185947057963542,2.594539481536146,COMPLETE
47,-8.401517024408008,2026-01-20 16:45:46.693814,2026-01-20 16:45:46.709010,0 days 00:00:00.015196,50.34789830071228,0.5927774837926969,1.9087130425638639,COMPLETE
48,-8.86189072196106,2026-01-20 16:45:46.709706,2026-01-20 16:45:46.724551,0 days 00:00:00.014845,50.18032186907439,0.5940380523122971,3.994362768137988,COMPLETE
49,-8.497832238059022,2026-01-20 16:45:46.725282,2026-01-20 16:45:46.740253,0 days 00:00:00.014971,56.1181373288492,1.189363921583411,2.851503849586038,COMPLETE
50,-8.447414454681226,2026-01-20 16:45:46.740931,2026-01-20 16:45:46.756388,0 days 00:00:00.015457,47.11864129712656,0.6703199529065652,1.6865869343520745,COMPLETE
51,-8.406231949091062,2026-01-20 16:45:46.757125,2026-01-20 16:45:46.772168,0 days 00:00:00.015043,48.90600277957314,0.5205062634905999,1.8851809571965745,COMPLETE
52,-8.406713942149747,2026-01-20 16:45:46.772912,2026-01-20 16:45:46.787709,0 days 00:00:00.014797,49.010085526002754,0.5933474225661813,1.8522141566267574,COMPLETE
53,-8.415619734295822,2026-01-20 16:45:46.788242,2026-01-20 16:45:46.802490,0 days 00:00:00.014248,51.119723770362874,0.4511759407417705,1.8407394667971322,COMPLETE
54,-8.424339288773691,2026-01-20 16:45:46.803059,2026-01-20 16:45:46.818072,0 days 00:00:00.015013,44.36946664113353,0.5158413532966408,2.29366922548543,COMPLETE
55,-8.516019514985366,2026-01-20 16:45:46.818790,2026-01-20 16:45:46.832418,0 days 00:00:00.013628,48.7386891372469,0.7541277937466422,1.4925047347099403,COMPLETE
56,-8.412570351310602,2026-01-20 16:45:46.832952,2026-01-20 16:45:46.846997,0 days 00:00:00.014045,50.695455623162594,0.5884485211543438,2.1211916606660455,COMPLETE
57,-8.438648051764208,2026-01-20 16:45:46.847735,2026-01-20 16:45:46.862786,0 days 00:00:00.015051,46.185060580029926,0.8439767452996677,1.7011014114197405,COMPLETE
58,-8.415262274526656,2026-01-20 16:45:46.863330,2026-01-20 16:45:46.877570,0 days 00:00:00.014240,53.83612519326444,0.35790159967595875,1.9222702842868713,COMPLETE
59,-8.615017120060442,2026-01-20 16:45:46.878124,2026-01-20 16:45:46.892478,0 days 00:00:00.014354,56.172660351627854,0.6939220422668809,1.2599574726154164,COMPLETE
60,-8.479028104578463,2026-01-20 16:45:46.893026,2026-01-20 16:45:46.907788,0 days 00:00:00.014762,31.604835322427967,1.029757591203786,2.3542805501028043,COMPLETE
61,-8.406161750096983,2026-01-20 16:45:46.908315,2026-01-20 16:45:46.923117,0 days 00:00:00.014802,49.7323608258415,0.6338390664801591,1.84352296994577,COMPLETE
62,-8.42558224784828,2026-01-20 16:45:46.923625,2026-01-20 16:45:46.938845,0 days 00:00:00.015220,51.890939957165585,0.637221449668155,2.175566660465391,COMPLETE
63,-8.412407160261546,2026-01-20 16:45:46.939405,2026-01-20 16:45:46.953999,0 days 00:00:00.014594,47.59761853356335,0.530523580650948,1.854076096966645,COMPLETE
64,-8.40686592879717,2026-01-20 16:45:46.954494,2026-01-20 16:45:46.970245,0 days 00:00:00.015751,49.75926028471733,0.46668358521684283,2.056787456589582,COMPLETE
65,-8.486111941061973,2026-01-20 16:45:46.970881,2026-01-20 16:45:46.984736,0 days 00:00:00.013855,43.08652935599246,0.6130021079572969,1.6562877379561611,COMPLETE
66,-8.569246028159517,2026-01-20 16:45:46.985239,2026-01-20 16:45:47.000421,0 days 00:00:00.015182,45.126991409555686,0.6588190933551727,1.4109652151903864,COMPLETE
67,-8.422381254537033,2026-01-20 16:45:47.000952,2026-01-20 16:45:47.015808,0 days 00:00:00.014856,54.48760383435827,0.5772172939050999,1.766612904339704,COMPLETE
68,-8.465469171105063,2026-01-20 16:45:47.016540,2026-01-20 16:45:47.031540,0 days 00:00:00.015000,59.48836673138209,0.5018973692468247,2.217637341867495,COMPLETE
69,-8.41060573241622,2026-01-20 16:45:47.032249,2026-01-20 16:45:47.047954,0 days 00:00:00.015705,51.6829941331022,0.381385083418913,1.9453052306555643,COMPLETE
70,-8.42649268068627,2026-01-20 16:45:47.048529,2026-01-20 16:45:47.063027,0 days 00:00:00.014498,55.856707970968074,0.7281154767108987,2.0782950091199948,COMPLETE
71,-8.40468363461045,2026-01-20 16:45:47.063547,2026-01-20 16:45:47.077906,0 days 00:00:00.014359,48.82640808387608,0.5933523066457363,1.8699030644443093,COMPLETE
72,-8.421470332432438,2026-01-20 16:45:47.078468,2026-01-20 16:45:47.093440,0 days 00:00:00.014972,48.19470022573975,0.543241861017657,1.7986653989941526,COMPLETE
73,-8.491688299271019,2026-01-20 16:45:47.094043,2026-01-20 16:45:47.108459,0 days 00:00:00.014416,49.92225834242694,0.4503271876956092,1.5693306823642903,COMPLETE
74,-8.404968142141673,2026-01-20 16:45:47.109100,2026-01-20 16:45:47.123737,0 days 00:00:00.014637,47.03880527152288,0.6238247784816391,1.888044287456309,COMPLETE
75,-8.401058447562498,2026-01-20 16:45:47.124267,2026-01-20 16:45:47.138317,0 days 00:00:00.014050,46.110817391333796,0.6251472103695125,1.993672143806721,COMPLETE
76,-8.399497084842931,2026-01-20 16:45:47.138917,2026-01-20 16:45:47.153749,0 days 00:00:00.014832,46.06435346108271,0.6847822050379275,1.9863626276601265,COMPLETE
77,-8.452843951520112,2026-01-20 16:45:47.154296,2026-01-20 16:45:47.169380,0 days 00:00:00.015084,40.80182141686164,0.760313211190963,2.4686187547866254,COMPLETE
78,-8.4028881989476,2026-01-20 16:45:47.169916,2026-01-20 16:45:47.184956,0 days 00:00:00.015040,45.97736936802894,0.5744058746925409,1.9963464125666175,COMPLETE
79,-8.398909841804482,2026-01-20 16:45:47.185528,2026-01-20 16:45:47.199785,0 days 00:00:00.014257,46.22088194010784,0.6876009344896862,1.9974439037608354,COMPLETE
80,-8.432683384829094,2026-01-20 16:45:47.200357,2026-01-20 16:45:47.214823,0 days 00:00:00.014466,43.48667732991906,0.8296508330729689,2.3527711981231367,COMPLETE
81,-8.399468063763708,2026-01-20 16:45:47.215379,2026-01-20 16:45:47.229903,0 days 00:00:00.014524,45.95962798382827,0.6880597852042301,1.9908465942870177,COMPLETE
82,-8.401221403007309,2026-01-20 16:45:47.230454,2026-01-20 16:45:47.244755,0 days 00:00:00.014301,45.687714175494484,0.6785035480042985,1.9790690752866413,COMPLETE
