mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0024000167846679687,5.3847056456599054e-05,0.0005256175994873047,1.4590437874528661e-05,30.544368568805915,1.1685918023174644,0.7626760873479397,rbf,"{'C': np.float64(30.544368568805915), 'epsilon': np.float64(1.1685918023174644), 'gamma': np.float64(0.7626760873479397), 'kernel': 'rbf'}",-10.49085954130423,-9.005406239414473,-9.503115719381304,-8.211479811944397,-9.243020929919602,-9.290776448392801,0.7394437600063453,190
0.004129362106323242,0.000342958687763955,0.0006012916564941406,0.00011846702275496587,55.917440111132564,0.9864628562853854,1.8710736566524093,rbf,"{'C': np.float64(55.917440111132564), 'epsilon': np.float64(0.9864628562853854), 'gamma': np.float64(1.8710736566524093), 'kernel': 'rbf'}",-8.567769127750852,-7.240797349010992,-9.00412346242867,-7.666249193339283,-8.34085642001825,-8.163959110509609,0.6324830631588906,44
0.0036839008331298827,0.000370505313297801,0.0008207321166992188,0.00012108026919654948,49.38982855222724,0.9360851304183756,3.579774312657503,rbf,"{'C': np.float64(49.38982855222724), 'epsilon': np.float64(0.9360851304183756), 'gamma': np.float64(3.579774312657503), 'kernel': 'rbf'}",-7.875503868545904,-7.941321636333373,-8.800082585653907,-8.687688374064315,-8.780715120764674,-8.417062317072434,0.41756462948409584,120
0.004956960678100586,0.0005632217759830754,0.0007965564727783203,0.00019399110497779715,55.39505046365463,0.37931528185170343,3.585760480369614,rbf,"{'C': np.float64(55.39505046365463), 'epsilon': np.float64(0.37931528185170343), 'gamma': np.float64(3.585760480369614), 'kernel': 'rbf'}",-7.830500589012608,-7.908090099161791,-8.777747091992273,-8.65518480502627,-8.80420900507825,-8.39514631805424,0.4329859601711707,116
0.004532480239868164,0.00010546422063960886,0.000598907470703125,1.7285593623013102e-05,59.55636650543168,0.2161223586799158,1.539834271484537,rbf,"{'C': np.float64(59.55636650543168), 'epsilon': np.float64(0.2161223586799158), 'gamma': np.float64(1.539834271484537), 'kernel': 'rbf'}",-8.865211809321366,-7.396530972176195,-9.17133949625126,-7.670398762557581,-8.54250116042917,-8.329196440147113,0.6849665045493571,98
0.005424070358276367,0.0008988437146480945,0.0008567333221435547,0.00017504487494985428,62.448642845300625,0.5062468891230603,2.666914899175435,rbf,"{'C': np.float64(62.448642845300625), 'epsilon': np.float64(0.5062468891230603), 'gamma': np.float64(2.666914899175435), 'kernel': 'rbf'}",-8.036442731220326,-7.350516062259171,-8.838310479647328,-7.966664392304017,-8.349814047720372,-8.108349542630243,0.4879969123080023,11
0.0052531719207763675,0.0007806212934630103,0.0009385108947753906,0.00017996396590174468,41.35235344070652,0.6057733962301912,2.3672560017157958,rbf,"{'C': np.float64(41.35235344070652), 'epsilon': np.float64(0.6057733962301912), 'gamma': np.float64(2.3672560017157958), 'kernel': 'rbf'}",-8.219892146568084,-7.359705266305652,-8.863638528372022,-7.829551028686743,-8.27906122552874,-8.110369639092246,0.500044426637516,14
0.004817819595336914,0.0009393598415663618,0.000806427001953125,0.00021893736012227344,51.82156407564448,1.19096043418663,2.3367845593764,rbf,"{'C': np.float64(51.82156407564448), 'epsilon': np.float64(1.19096043418663), 'gamma': np.float64(2.3367845593764), 'kernel': 'rbf'}",-8.259910711588777,-7.233836363437007,-8.863782450054213,-7.84626345415346,-8.29049974690778,-8.098858545228248,0.5403407046800668,1
0.0046291351318359375,0.0009242522718359591,0.0008344173431396485,0.00015739400006535548,45.648308732025065,0.8519580319227906,3.3867123043649348,rbf,"{'C': np.float64(45.648308732025065), 'epsilon': np.float64(0.8519580319227906), 'gamma': np.float64(3.3867123043649348), 'kernel': 'rbf'}",-7.888204476012342,-7.806443993412525,-8.826516796042325,-8.524683103202872,-8.671081940120057,-8.343386061758025,0.4169329857670901,99
0.004742288589477539,0.0009246829270135719,0.0008253097534179687,0.00016763024301301416,58.12730433017044,0.5593674382693943,1.0338006273205487,rbf,"{'C': np.float64(58.12730433017044), 'epsilon': np.float64(0.5593674382693943), 'gamma': np.float64(1.0338006273205487), 'kernel': 'rbf'}",-9.407312574944264,-7.808446306436763,-9.267490607157312,-7.569459387527636,-8.698234692022025,-8.550188713617601,0.7460714096540904,156
0.005321645736694336,0.0011655952141066677,0.0008725643157958985,0.00015204103646166296,55.93833733528444,0.4227242523709795,1.013470151193001,rbf,"{'C': np.float64(55.93833733528444), 'epsilon': np.float64(0.4227242523709795), 'gamma': np.float64(1.013470151193001), 'kernel': 'rbf'}",-9.438614671135875,-7.892492037048787,-9.250473219270152,-7.611748198091432,-8.713262373796375,-8.581318099868524,0.723143473399614,166
0.004015445709228516,0.0008437664032466183,0.0008398056030273438,0.00019375898744269712,35.18853050288946,0.5298323142322537,0.9376927478589426,rbf,"{'C': np.float64(35.18853050288946), 'epsilon': np.float64(0.5298323142322537), 'gamma': np.float64(0.9376927478589426), 'kernel': 'rbf'}",-9.87505051443036,-8.334686466216898,-9.276536992837444,-7.898319716055597,-8.83943317516097,-8.844805372940254,0.6933804873771705,181
