mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.003201007843017578,0.000123965556214001,0.000580453872680664,2.7428956592023196e-05,52.101649221574334,0.477273799874576,3.9327755717590076,rbf,"{'C': np.float64(52.101649221574334), 'epsilon': np.float64(0.477273799874576), 'gamma': np.float64(3.9327755717590076), 'kernel': 'rbf'}",-6.594726439924554,-7.784835847739955,-9.782339686301937,-10.667004910801538,-9.370134719226563,-8.839808320798909,1.4602478154810532,165
0.0043296337127685545,0.0007338557543810524,0.0007595062255859375,0.0001835741066030561,49.999111247314346,0.361011863405619,2.883797924719356,rbf,"{'C': np.float64(49.999111247314346), 'epsilon': np.float64(0.361011863405619), 'gamma': np.float64(2.883797924719356), 'kernel': 'rbf'}",-6.4947790774126455,-7.596210448172576,-9.208073060878109,-10.203349374808079,-9.095217169620016,-8.519525826178285,1.3109454789689468,74
0.00473318099975586,0.0007790051103678763,0.0008292675018310546,0.00019194673353380663,31.160597408497082,0.7051589277599941,2.360798137748568,rbf,"{'C': np.float64(31.160597408497082), 'epsilon': np.float64(0.7051589277599941), 'gamma': np.float64(2.360798137748568), 'kernel': 'rbf'}",-6.574172950565125,-7.572192150350491,-9.350801421683888,-9.900549347850802,-9.013906400880039,-8.48232445426607,1.2261791410223408,40
0.003772878646850586,0.0005769421947567645,0.000700998306274414,0.00014473578008087,56.871849768190685,0.9436841875828733,3.7088981276491197,rbf,"{'C': np.float64(56.871849768190685), 'epsilon': np.float64(0.9436841875828733), 'gamma': np.float64(3.7088981276491197), 'kernel': 'rbf'}",-6.549713991175181,-7.7433368553805275,-9.694389616074707,-10.598092751166984,-9.280519787704105,-8.773210600300303,1.4450401625245721,152
0.004344034194946289,0.0007353790847413608,0.0006641864776611329,0.00013204458664050947,59.359138547290456,1.0201678270161338,2.8230236901119063,rbf,"{'C': np.float64(59.359138547290456), 'epsilon': np.float64(1.0201678270161338), 'gamma': np.float64(2.8230236901119063), 'kernel': 'rbf'}",-6.498297737999995,-7.594197387496166,-9.21960771289581,-10.208117522222,-8.984157637026778,-8.50087559952815,1.3036253934941857,63
0.003880023956298828,0.000542081350191235,0.0006494998931884765,0.000154160900156272,39.44637578102167,0.8116556206071202,2.9498205289851773,rbf,"{'C': np.float64(39.44637578102167), 'epsilon': np.float64(0.8116556206071202), 'gamma': np.float64(2.9498205289851773), 'kernel': 'rbf'}",-6.454352234592465,-7.5752443150210045,-9.305607595472198,-10.20524598175276,-9.176925145101512,-8.543475054387988,1.3450273278625051,90
0.0040530204772949215,0.0006742514107049936,0.0007444381713867188,0.00018285449779455436,31.653546849805192,1.0976852963576986,3.8487627032860683,rbf,"{'C': np.float64(31.653546849805192), 'epsilon': np.float64(1.0976852963576986), 'gamma': np.float64(3.8487627032860683), 'kernel': 'rbf'}",-6.531852827370996,-7.792212386080637,-9.83103848373945,-10.712604706707715,-9.573418393844985,-8.888225359548755,1.5126454992592742,173
0.004694986343383789,0.0009570618950588073,0.0009273052215576172,0.00023078207131134855,46.41550394994026,0.2547333278141291,3.547658006516299,rbf,"{'C': np.float64(46.41550394994026), 'epsilon': np.float64(0.2547333278141291), 'gamma': np.float64(3.547658006516299), 'kernel': 'rbf'}",-6.510073395479559,-7.677574855466238,-9.519066900522356,-10.491149539986301,-9.282469060627465,-8.696066750416383,1.4184083915299257,130
0.004736852645874023,0.0008825370011481795,0.0010059833526611327,3.6703020583481945e-05,36.02500846862162,0.8146882678769135,2.2603552714833133,rbf,"{'C': np.float64(36.02500846862162), 'epsilon': np.float64(0.8146882678769135), 'gamma': np.float64(2.2603552714833133), 'kernel': 'rbf'}",-6.598804596506132,-7.612193524215365,-9.274507685480877,-9.859891383418098,-9.065527160690412,-8.482184870062175,1.1975095077267763,39
0.0051838397979736325,0.00015644798259694135,0.0009919166564941405,4.432703459662919e-05,57.750955995722094,1.1098343494169116,3.8358094276212387,rbf,"{'C': np.float64(57.750955995722094), 'epsilon': np.float64(1.1098343494169116), 'gamma': np.float64(3.8358094276212387), 'kernel': 'rbf'}",-6.591155223586997,-7.785839661954244,-9.78102981082374,-10.674660515948904,-9.33208613782252,-8.832954270027283,1.4602721469529234,164
