number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,state
0,-8.624690659141839,2026-01-20 16:44:06.125472,2026-01-20 16:44:06.147839,0 days 00:00:00.022367,57.41706053317094,0.6385719801906622,2.2688401292306066,COMPLETE
1,-9.167166130236145,2026-01-20 16:44:06.148442,2026-01-20 16:44:06.160828,0 days 00:00:00.012386,26.9357463271651,0.4416947592629555,1.1543548249496398,COMPLETE
2,-8.621481519098825,2026-01-20 16:44:06.161383,2026-01-20 16:44:06.173628,0 days 00:00:00.012245,41.20798174740237,0.4724140770402634,1.9981520153282715,COMPLETE
3,-8.71190002197697,2026-01-20 16:44:06.174156,2026-01-20 16:44:06.186307,0 days 00:00:00.012151,62.96103815702529,1.0532850594783127,2.659877376855327,COMPLETE
4,-10.614026779109858,2026-01-20 16:44:06.186801,2026-01-20 16:44:06.198981,0 days 00:00:00.012180,33.34881500848341,0.7561776791590008,0.522132398374606,COMPLETE
5,-8.790083193827146,2026-01-20 16:44:06.199568,2026-01-20 16:44:06.222283,0 days 00:00:00.022715,55.838790571146816,0.7187880743369107,2.926283573026797,COMPLETE
6,-8.693330329248024,2026-01-20 16:44:06.222913,2026-01-20 16:44:06.235496,0 days 00:00:00.012583,36.71266714531821,0.3704479760848473,1.6150130308975255,COMPLETE
7,-9.609935960849072,2026-01-20 16:44:06.236520,2026-01-20 16:44:06.249107,0 days 00:00:00.012587,38.19850469569495,1.1247722536092586,0.791473201232004,COMPLETE
8,-9.038389068996018,2026-01-20 16:44:06.249630,2026-01-20 16:44:06.261979,0 days 00:00:00.012349,49.45239521233133,0.8545256721781852,3.4635996656686383,COMPLETE
9,-8.92661525216585,2026-01-20 16:44:06.262559,2026-01-20 16:44:06.274968,0 days 00:00:00.012409,61.32836755603729,1.092463280443404,1.0613191020364565,COMPLETE
10,-8.66985489386786,2026-01-20 16:44:06.275440,2026-01-20 16:44:06.290443,0 days 00:00:00.015003,44.81978897553158,0.14862500185176608,1.7362774325736985,COMPLETE
11,-8.624542049391938,2026-01-20 16:44:06.291124,2026-01-20 16:44:06.306080,0 days 00:00:00.014956,48.37110716898796,0.4788636192364168,2.208393917279347,COMPLETE
12,-8.641954578201993,2026-01-20 16:44:06.306692,2026-01-20 16:44:06.321900,0 days 00:00:00.015208,46.04942238433664,0.42357252486715624,1.9081576446052337,COMPLETE
13,-8.646466368527886,2026-01-20 16:44:06.322388,2026-01-20 16:44:06.336419,0 days 00:00:00.014031,50.22937371525108,0.22122894651294467,2.4673026068262693,COMPLETE
14,-8.85618565620546,2026-01-20 16:44:06.336896,2026-01-20 16:44:06.351676,0 days 00:00:00.014780,41.767563567969546,0.542287900547562,3.166366204569382,COMPLETE
15,-9.248879491791126,2026-01-20 16:44:06.352157,2026-01-20 16:44:06.366464,0 days 00:00:00.014307,30.465448199815878,0.30699956204631434,3.9345296238515566,COMPLETE
16,-8.635611342793243,2026-01-20 16:44:06.367033,2026-01-20 16:44:06.381950,0 days 00:00:00.014917,49.848448132886396,0.5399918749655732,2.0445529669339124,COMPLETE
